id,term,category_parent,category_sub,name,professor,credit
31126,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,台湾語初級（第三外国語）,蔡 承維,2.0
31128,Ｓ,総合科目,Ａ（思想・芸術）,翻訳論,小林 宜子,2.0
31129,Ｓ,総合科目,Ａ（思想・芸術）,記号論理学Ⅰ（文科生）,藤川 直也,2.0
31131,Ｓ,総合科目,Ｂ（国際・地域）,国際関係論,湯川 拓,2.0
31132,Ｓ,総合科目,Ｂ（国際・地域）,歴史社会論,赤木 崇敏,2.0
31133,Ｓ,総合科目,Ｂ（国際・地域）,歴史と文化,小澤 実,2.0
31134,Ｓ,総合科目,Ｂ（国際・地域）,文化人類学Ⅰ,田中 理恵子,2.0
31136,Ｓ,総合科目,Ｄ（人間・環境）,心理(PEAK),渡辺 安里依,2.0
31138,Ｓ,総合科目,Ｅ（物質・生命）,現代物理学,立川 裕二,2.0
31139,Ｓ,総合科目,Ｅ（物質・生命）,物理科学Ⅰ（文科生）,池上 高志,2.0
31141,Ｓ,総合科目,Ｅ（物質・生命）,動物科学,大杉 美穂,2.0
31142,Ｓ,総合科目,Ｅ（物質・生命）,植物科学,佐藤 直樹,2.0
31143,Ｓ,総合科目,Ｅ（物質・生命）,惑星地球科学Ⅰ（文科生）,小河 正基,2.0
31144,Ｓ,総合科目,Ｅ（物質・生命）,宇宙科学Ⅰ（文科生）,榎戸 輝揚,2.0
31145,Ｓ,総合科目,Ｅ（物質・生命）,先進科学Ⅲα,柳澤 実穂,2.0
31146,Ｓ,総合科目,Ｆ（数理・情報）,ベクトル解析,三竹 大寿,2.0
31147,Ｓ,総合科目,Ｆ（数理・情報）,ベクトル解析,清水 勇二,2.0
31148,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(心理)(Psychology) (Introduction to Psychology),渡辺 安里依,2.0
31149,Ｓ,基礎科目,社会科学・人文科学,心理(PEAK),渡辺 安里依,2.0
31294,Ｓ,展開科目,人文科学ゼミナール,人文科学ゼミナール（テクスト分析）,田原 史起,2.0
31559,Ｓ,総合科目,Ｄ（人間・環境）,総合工学基礎Ⅰ,小野 靖,2.0
31561,Ｓ,総合科目,Ｄ（人間・環境）,生体医工学基礎Ⅰ,南 豪,2.0
31601,Ｓ,総合科目,Ｃ（社会・制度）,現代経済理論,渡辺 安虎,2.0
31624,Ｓ,主題科目,学術フロンティア講義,学術フロンティア講義 (エコで安全で健康な社会を実現する機械工学),牛田 多加志,2.0
31726,Ｓ,基礎科目,既修外国語,英語一列①(2014年度以前入学者),田尻 芳樹,2.0
31805,Ｓ,主題科目,全学体験ゼミナール,全学体験ゼミナール (自由に読み、書き、表現する２ ―コラムランド2020S―),椿本 弥生,2.0
31868,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（作文）,有田 美保,2.0
30291,Ｓ,基礎科目,初修外国語,中国語二列,賈 黎黎,2.0
31150,Ｓ,基礎科目,初修外国語,ロシア語二列,渡邊 日日,2.0
31151,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,Kartika Diana,2.0
31152,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,木村 大輔,2.0
31153,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ナオミ バーマン,2.0
31154,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,ディーエル グレゴリー ロジャース,2.0
31155,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,PAZDZIORA JOHN PATRICK,2.0
31156,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,DIETZ Richard,2.0
31157,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,BUENO Alex Falcon,2.0
31158,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESA）,沈 尚玉,2.0
31159,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（演習）①,マルコ ビオンディ,2.0
31160,Ｓ,基礎科目,初修外国語,スペイン語二列,有田 美保,2.0
31161,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅰ,佐々木 一茂,1.0
31162,Ｓ,基礎科目,初修外国語,スペイン語一列①,和田 佳浦,2.0
31163,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）①,張 玉萍,2.0
31164,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,勅使河原 三保子,2.0
31165,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,グレノン イザベル,2.0
31166,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,清水 徹郎,2.0
31167,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,田尻 芳樹,2.0
31168,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,古田 直肇,2.0
31169,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,ミルズ アンソニー,2.0
31171,Ｓ,基礎科目,情報,情報,植田 一博,2.0
31172,Ｓ,基礎科目,初修外国語,ロシア語二列,乗松 亨平,2.0
31173,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語初級（演習）①,李 雲,2.0
31174,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）①,ビゼ,2.0
31175,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）①,CAPEL Mathieu,2.0
31185,Ｓ,基礎科目,初修外国語,中国語一列①,石井 剛,2.0
31186,Ｓ,基礎科目,物質科学,熱力学,菊川 芳夫,2.0
31187,Ｓ,基礎科目,情報,情報,蔡 東生,2.0
31188,Ｓ,基礎科目,初修外国語,ドイツ語二列,新本 史斉,2.0
31189,Ｓ,基礎科目,初修外国語,フランス語二列,鈴木 順子,2.0
31191,Ｓ,基礎科目,生命科学,生命科学Ⅰ,渡邊 雄一郎,2.0
31192,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,マニナン ジョン,2.0
31193,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ROBB Nigel,2.0
31194,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,テラシマ アレクサンドラ,2.0
31195,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,WEITEMIER Adam,2.0
31196,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ホールマン フランシス キャンドラー,2.0
31197,Ｓ,基礎科目,初修外国語,スペイン語二列,半澤 忠彦,2.0
31199,Ｓ,基礎科目,初修外国語,中国語一列①,谷垣 真理子,2.0
31200,Ｓ,基礎科目,初修外国語,ドイツ語一列①,一條 麻美子,2.0
31201,Ｓ,基礎科目,初修外国語,ドイツ語一列①,梶谷 真司,2.0
31202,Ｓ,基礎科目,初修外国語,ドイツ語一列①,高橋 宗五,2.0
31203,Ｓ,基礎科目,初修外国語,フランス語二列,斎藤 かぐみ,2.0
31205,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（表現練習）,マルティネル ルイ,2.0
31206,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ロシア語上級（作文）,Grecko Valerij,2.0
31208,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（インテンシヴ）,アルベリック ドリブル,2.0
31209,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（インテンシヴ）,白 春花,2.0
31210,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,セルビア・クロアチア語中級（第三外国語）,山崎 信一,2.0
31212,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(6)(PEAK),瀬尾 悠希子,2.0
31213,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(8)(PEAK),江頭 由美,2.0
31214,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(10)(PEAK),寺尾 綾,2.0
31390,Ｓ,総合科目,Ｅ（物質・生命）,熱力学,菊川 芳夫,2.0
31393,Ｓ,総合科目,Ｅ（物質・生命）,生命科学Ⅰ,渡邊 雄一郎,2.0
31449,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,西村 明,2.0
31453,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,高原 明生,2.0
31488,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,片山 浩之,2.0
31489,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,荒井 俊人,2.0
31490,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,杉山 弘和,2.0
31491,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,合田 隆,2.0
31526,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,池上 高志,2.0
31535,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,和田 元,2.0
31536,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,柳原 大,2.0
31547,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,沼田 宗純,2.0
31771,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,高山 大毅,2.0
31772,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,伊東 直美,2.0
31773,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,鍾 非,2.0
31786,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,応用日本語(4)(PEAK),片山 智子,2.0
31878,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,セルビア・クロアチア語中級（第三外国語）,山崎 信一,2.0
31215,Ｓ,基礎科目,情報,情報,幸島 明男,2.0
31216,Ｓ,基礎科目,身体運動・健康科学実習,身体運動・健康科学実習Ⅰ,佐々木 一茂,1.0
31218,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,LANDAU Samantha,2.0
31219,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,ミルズ アンソニー,2.0
31220,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,勅使河原 三保子,2.0
31221,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級（クラス指定セメスター型）,清水 晶子,2.0
31223,Ｓ,基礎科目,初修外国語,中国語一列①,岩月 純一,2.0
31225,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）①,マルティネル ルイ,2.0
31226,Ｓ,基礎科目,初修外国語,スペイン語一列①,和田 佳浦,2.0
31228,Ｓ,基礎科目,初修外国語,中国語一列①,田原 史起,2.0
31229,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語初級（演習）①,アガエス ジュリアン,2.0
31230,Ｓ,基礎科目,物質科学,力学Ａ,大谷 宗久,2.0
31231,Ｓ,基礎科目,物質科学,力学Ｂ,鳥井 寿夫,2.0
31232,Ｓ,基礎科目,物質科学,力学Ａ,酒井 一博,2.0
31233,Ｓ,基礎科目,物質科学,力学Ａ,藤井 宏次,2.0
31234,Ｓ,基礎科目,物質科学,力学Ａ,松田 恭幸,2.0
31235,Ｓ,基礎科目,物質科学,力学Ａ,溝口 俊弥,2.0
31236,Ｓ,総合科目,Ｆ（数理・情報）,図形科学Ｂ,齋藤 綾,2.0
31237,Ｓ,基礎科目,情報,情報,蔡 東生,2.0
31238,Ｓ,基礎科目,初修外国語,中国語一列①,朝倉 友海,2.0
31239,Ｓ,基礎科目,初修外国語,中国語二列,毛 興華,2.0
31240,Ｓ,基礎科目,初修外国語,ドイツ語二列,三宅 晶子,2.0
31241,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,BORDILOVSKAYA Anna,2.0
31242,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,NADADUR KANNAN Rajalakshmi,2.0
31243,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,RUIZ TADA Elisa,2.0
31244,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,WEITEMIER Adam,2.0
31245,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,ROBB Nigel,2.0
31246,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,SEDDON Ryan John,2.0
31247,Ｓ,基礎科目,既修外国語,英語二列Ｗ（ALESS）,PULIDO ARCAS Jesus Alberto,2.0
31248,Ｓ,基礎科目,物質科学,力学Ａ,大泉 匡史,2.0
31249,Ｓ,基礎科目,物質科学,力学Ａ,木本 哲也,2.0
31250,Ｓ,基礎科目,物質科学,力学Ａ,庄田 耕一郎,2.0
31251,Ｓ,基礎科目,物質科学,力学Ａ,矢向 謙太郎,2.0
31253,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,フランス語中級（作文）,ビゼ,2.0
31254,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,中国語中級（演習）,李 雲,2.0
31255,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語中級（会話）,エクトル シエラ,2.0
31256,Ｓ,総合科目,Ｅ（物質・生命）,宇宙科学実習Ⅰ,吉田 慎一郎,4.0
31257,Ｓ,総合科目,Ｆ（数理・情報）,情報科学(PEAK),Suppakitpaisarn Vorapong,2.0
31258,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール（PEAK)（情報科学/Information Science),Suppakitpaisarn Vorapong,2.0
31259,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(Methodologies in Youth Research),ナオミ バーマン,2.0
31260,Ｓ,総合科目,Ｆ（数理・情報）,情報科学(PEAK),Suppakitpaisarn Vorapong,2.0
31296,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,ベトナム語中級（第三外国語）,大泉 さやか,2.0
31396,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,庄田 耕一郎,2.0
31397,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,木本 哲也,2.0
31398,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,大泉 匡史,2.0
31399,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,溝口 俊弥,2.0
31400,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,藤井 宏次,2.0
31401,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,酒井 一博,2.0
31402,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,大谷 宗久,2.0
31403,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,矢向 謙太郎,2.0
31404,Ｓ,総合科目,Ｅ（物質・生命）,力学Ａ,松田 恭幸,2.0
31405,Ｓ,総合科目,Ｅ（物質・生命）,力学Ｂ,鳥井 寿夫,2.0
31451,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,森本 一夫,2.0
31459,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,田村 純人,2.0
31495,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,山下 淳,2.0
31496,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,山崎 俊彦,2.0
31497,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,三田 吉郎,2.0
31509,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,板井 啓明,2.0
31521,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,八木 洋憲,2.0
31537,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,寺田 新,2.0
31541,Ｓ,基礎科目,初年次ゼミナール理科,初年次ゼミナール理科,松本 悠,2.0
31774,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,竹野 太三,2.0
31775,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,長谷川 まゆ帆,2.0
31776,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,四本 裕子,2.0
31777,Ｓ,基礎科目,初年次ゼミナール文科,初年次ゼミナール文科,倉田 博史,2.0
31818,Ｓ,主題科目,全学自由研究ゼミナール,全学自由研究ゼミナール(PEAK)(Methodologies in Youth Research),ナオミ バーマン,2.0
30247,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,イタリア語初級（第三外国語）,大澤 麻里子,2.0
30566,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語初級（インテンシヴ）,サンブラノ グレゴリー,2.0
30567,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語中級（インテンシヴ）,網野 徹哉,2.0
30814,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,スペイン語中級（インテンシヴ）,宮地 隆廣,2.0
31261,Ｓ,総合科目,Ｆ（数理・情報）,基礎統計,宮田 敏,2.0
31262,Ｓ,総合科目,Ｅ（物質・生命）,基礎化学,村田 滋,2.0
31264,Ｓ,展開科目,人文科学ゼミナール,人文科学ゼミナール（歴史学）,長谷川 まゆ帆,2.0
31265,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,清水 晶子,2.0
31266,Ｓ,総合科目,Ｌ（言語・コミュニケーション）,英語中級,秦 邦生,2.0
